"","value","count","cumsum","pct"
"14013","cost provided",1,53361,73.17
"14014","cost service",1,53362,73.18
"14015","cost so",1,53363,73.18
"14016","cost the",1,53364,73.18
"14017","could a",1,53365,73.18
"14018","could and",1,53366,73.18
"14019","could appear",1,53367,73.18
"14020","could barely",1,53368,73.18
"14021","could call",1,53369,73.19
"14022","could chose",1,53370,73.19
"14023","could continue",1,53371,73.19
"14024","could deal",1,53372,73.19
"14025","could definitely",1,53373,73.19
"14026","could eat",1,53374,73.19
"14027","could enjoy",1,53375,73.19
"14028","could even",1,53376,73.2
"14029","could expect",1,53377,73.2
"14030","could find",1,53378,73.2
"14031","could finish",1,53379,73.2
"14032","could get",1,53380,73.2
"14033","could go",1,53381,73.2
"14034","could gone",1,53382,73.2
"14035","could grow",1,53383,73.2
"14036","could hardly",1,53384,73.21
"14037","could include",1,53385,73.21
"14038","could lead",1,53386,73.21
"14039","could literally",1,53387,73.21
"14040","could manage",1,53388,73.21
"14041","could perhaps",1,53389,73.21
"14042","could play",1,53390,73.21
"14043","could possibly",1,53391,73.22
"14044","could quickly",1,53392,73.22
"14045","could reach",1,53393,73.22
"14046","could remember",1,53394,73.22
"14047","could return",1,53395,73.22
"14048","could ride",1,53396,73.22
"14049","could run",1,53397,73.22
"14050","could save",1,53398,73.23
"14051","could take",1,53399,73.23
"14052","could taken",1,53400,73.23
"14053","could tell",1,53401,73.23
"14054","could this",1,53402,73.23
"14055","could throw",1,53403,73.23
"14056","could unfortunately",1,53404,73.23
"14057","could watch",1,53405,73.23
"14058","could with",1,53406,73.24
"14059","council and",1,53407,73.24
"14060","council at",1,53408,73.24
"14061","council of",1,53409,73.24
"14062","council or",1,53410,73.24
"14063","council should",1,53411,73.24
"14064","council to",1,53412,73.24
"14065","count all",1,53413,73.25
"14066","count far",1,53414,73.25
"14067","count on",1,53415,73.25
"14068","counter culture",1,53416,73.25
"14069","counter in",1,53417,73.25
"14070","country as",1,53418,73.25
"14071","country faster",1,53419,73.25
"14072","country living",1,53420,73.26
"14073","country my",1,53421,73.26
"14074","country of",1,53422,73.26
"14075","country or",1,53423,73.26
"14076","country report",1,53424,73.26
"14077","country that",1,53425,73.26
"14078","country these",1,53426,73.26
"14079","country though",1,53427,73.26
"14080","country we",1,53428,73.27
"14081","country when",1,53429,73.27
"14082","county council",1,53430,73.27
"14083","county for",1,53431,73.27
"14084","county island",1,53432,73.27
"14085","county night",1,53433,73.27
"14086","county s",1,53434,73.27
"14087","county which",1,53435,73.28
"14088","couple among",1,53436,73.28
"14089","couple as",1,53437,73.28
"14090","couple at",1,53438,73.28
"14091","couple before",1,53439,73.28
"14092","couple but",1,53440,73.28
"14093","couple hundred",1,53441,73.28
"14094","couple i",1,53442,73.29
"14095","couple in",1,53443,73.29
"14096","couple more",1,53444,73.29
"14097","couple we",1,53445,73.29
"14098","couple well",1,53446,73.29
"14099","couple while",1,53447,73.29
"14100","course as",1,53448,73.29
"14101","course for",1,53449,73.3
"14102","course had",1,53450,73.3
"14103","course he",1,53451,73.3
"14104","course here",1,53452,73.3
"14105","course if",1,53453,73.3
"14106","course in",1,53454,73.3
"14107","course it",1,53455,73.3
"14108","course main",1,53456,73.3
"14109","course much",1,53457,73.31
"14110","course not",1,53458,73.31
"14111","course plenty",1,53459,73.31
"14112","course remember",1,53460,73.31
"14113","course so",1,53461,73.31
"14114","course some",1,53462,73.31
"14115","course someone",1,53463,73.31
"14116","course the",1,53464,73.32
"14117","course these",1,53465,73.32
"14118","course they",1,53466,73.32
"14119","course very",1,53467,73.32
"14120","course we",1,53468,73.32
"14121","course with",1,53469,73.32
"14122","course you",1,53470,73.32
"14123","court an",1,53471,73.33
"14124","court battle",1,53472,73.33
"14125","court for",1,53473,73.33
"14126","court house",1,53474,73.33
"14127","court so",1,53475,73.33
"14128","court that",1,53476,73.33
"14129","court to",1,53477,73.33
"14130","court trial",1,53478,73.33
"14131","cover a",1,53479,73.34
"14132","cover all",1,53480,73.34
"14133","cover another",1,53481,73.34
"14134","cover book",1,53482,73.34
"14135","cover for",1,53483,73.34
"14136","cover here",1,53484,73.34
"14137","cover i",1,53485,73.34
"14138","cover is",1,53486,73.35
"14139","cover just",1,53487,73.35
"14140","cover league",1,53488,73.35
"14141","cover my",1,53489,73.35
"14142","cover of",1,53490,73.35
"14143","cover up",1,53491,73.35
"14144","cover with",1,53492,73.35
"14145","covered and",1,53493,73.36
"14146","covered by",1,53494,73.36
"14147","covered first",1,53495,73.36
"14148","covered here",1,53496,73.36
"14149","covered how",1,53497,73.36
"14150","covered pretty",1,53498,73.36
"14151","covered to",1,53499,73.36
"14152","craft brewery",1,53500,73.37
"14153","craft paint",1,53501,73.37
"14154","craft space",1,53502,73.37
"14155","craft there",1,53503,73.37
"14156","craft these",1,53504,73.37
"14157","crazy brain",1,53505,73.37
"14158","crazy but",1,53506,73.37
"14159","crazy challenge",1,53507,73.37
"14160","crazy it",1,53508,73.38
"14161","crazy man",1,53509,73.38
"14162","crazy now",1,53510,73.38
"14163","crazy somewhere",1,53511,73.38
"14164","crazy still",1,53512,73.38
"14165","cream cheese",1,53513,73.38
"14166","cream for",1,53514,73.38
"14167","cream i",1,53515,73.39
"14168","cream just",1,53516,73.39
"14169","cream of",1,53517,73.39
"14170","cream on",1,53518,73.39
"14171","cream posted",1,53519,73.39
"14172","cream set",1,53520,73.39
"14173","cream that",1,53521,73.39
"14174","cream the",1,53522,73.4
"14175","cream this",1,53523,73.4
"14176","cream though",1,53524,73.4
"14177","cream would",1,53525,73.4
"14178","create deep",1,53526,73.4
"14179","create four",1,53527,73.4
"14180","create the",1,53528,73.4
"14181","create usually",1,53529,73.4
"14182","creation if",1,53530,73.41
"14183","creation man",1,53531,73.41
"14184","creation program",1,53532,73.41
"14185","creation will",1,53533,73.41
"14186","creative advertising",1,53534,73.41
"14187","creative and",1,53535,73.41
"14188","creative at",1,53536,73.41
"14189","creative hope",1,53537,73.42
"14190","creative in",1,53538,73.42
"14191","creative the",1,53539,73.42
"14192","creative time",1,53540,73.42
"14193","creative to",1,53541,73.42
"14194","creative with",1,53542,73.42
"14195","credit card",1,53543,73.42
"14196","credit in",1,53544,73.43
"14197","credit report",1,53545,73.43
"14198","credit state",1,53546,73.43
"14199","credit the",1,53547,73.43
"14200","crew on",1,53548,73.43
"14201","crew then",1,53549,73.43
"14202","crew thought",1,53550,73.43
"14203","crisis cup",1,53551,73.43
"14204","crisis s",1,53552,73.44
"14205","crisis the",1,53553,73.44
"14206","critical and",1,53554,73.44
"14207","critical moment",1,53555,73.44
"14208","critical thinking",1,53556,73.44
"14209","cross herself",1,53557,73.44
"14210","cross if",1,53558,73.44
"14211","cross my",1,53559,73.45
"14212","cross the",1,53560,73.45
"14213","cross was",1,53561,73.45
"14214","cross where",1,53562,73.45
"14215","crowd and",1,53563,73.45
"14216","crowd pan",1,53564,73.45
"14217","crowd turn",1,53565,73.45
"14218","crowd with",1,53566,73.46
"14219","cry at",1,53567,73.46
"14220","cry but",1,53568,73.46
"14221","cry of",1,53569,73.46
"14222","cry or",1,53570,73.46
"14223","cry where",1,53571,73.46
"14224","crying and",1,53572,73.46
"14225","crying with",1,53573,73.47
"14226","cultural is",1,53574,73.47
"14227","culture food",1,53575,73.47
"14228","culture st",1,53576,73.47
"14229","culture there",1,53577,73.47
"14230","culture we",1,53578,73.47
"14231","cup final",1,53579,73.47
"14232","cup half",1,53580,73.47
"14233","cup in",1,53581,73.48
"14234","cup milk",1,53582,73.48
"14235","cup raw",1,53583,73.48
"14236","cup sugar",1,53584,73.48
"14237","cup talk",1,53585,73.48
"14238","cup which",1,53586,73.48
"14239","curious about",1,53587,73.48
"14240","current at",1,53588,73.49
"14241","current continued",1,53589,73.49
"14242","current include",1,53590,73.49
"14243","current of",1,53591,73.49
"14244","current position",1,53592,73.49
"14245","current shop",1,53593,73.49
"14246","current system",1,53594,73.49
"14247","current that",1,53595,73.5
"14248","currently a",1,53596,73.5
"14249","currently and",1,53597,73.5
"14250","currently at",1,53598,73.5
"14251","currently doing",1,53599,73.5
"14252","currently for",1,53600,73.5
"14253","currently fourth",1,53601,73.5
"14254","currently only",1,53602,73.5
"14255","currently share",1,53603,73.51
"14256","currently state",1,53604,73.51
"14257","currently together",1,53605,73.51
"14258","customer and",1,53606,73.51
"14259","customer herself",1,53607,73.51
"14260","customer i",1,53608,73.51
"14261","customer my",1,53609,73.51
"14262","cut a",1,53610,73.52
"14263","cut and",1,53611,73.52
"14264","cut as",1,53612,73.52
"14265","cut from",1,53613,73.52
"14266","cut him",1,53614,73.52
"14267","cut machine",1,53615,73.52
"14268","cut right",1,53616,73.52
"14269","cut some",1,53617,73.53
"14270","cut the",1,53618,73.53
"14271","cut through",1,53619,73.53
"14272","cut two",1,53620,73.53
"14273","cut warm",1,53621,73.53
"14274","cut was",1,53622,73.53
"14275","cut which",1,53623,73.53
"14276","cute card",1,53624,73.54
"14277","cute drinking",1,53625,73.54
"14278","cute of",1,53626,73.54
"14279","cute older",1,53627,73.54
"14280","cute the",1,53628,73.54
"14281","cute their",1,53629,73.54
"14282","cute to",1,53630,73.54
"14283","cute with",1,53631,73.54
"14284","cutting his",1,53632,73.55
"14285","cutting i",1,53633,73.55
"14286","cutting which",1,53634,73.55
"14287","d a",1,53635,73.55
"14288","d actually",1,53636,73.55
"14289","d all",1,53637,73.55
"14290","d allow",1,53638,73.55
"14291","d already",1,53639,73.56
"14292","d and",1,53640,73.56
"14293","d ask",1,53641,73.56
"14294","d d",1,53642,73.56
"14295","d definitely",1,53643,73.56
"14296","d do",1,53644,73.56
"14297","d enjoy",1,53645,73.56
"14298","d ever",1,53646,73.57
"14299","d find",1,53647,73.57
"14300","d go",1,53648,73.57
"14301","d his",1,53649,73.57
"14302","d if",1,53650,73.57
"14303","d just",1,53651,73.57
"14304","d let",1,53652,73.57
"14305","d open",1,53653,73.57
"14306","d path",1,53654,73.58
"14307","d r",1,53655,73.58
"14308","d really",1,53656,73.58
"14309","d say",1,53657,73.58
"14310","d send",1,53658,73.58
"14311","d spirit",1,53659,73.58
"14312","d start",1,53660,73.58
"14313","d strength",1,53661,73.59
"14314","d such",1,53662,73.59
"14315","d taken",1,53663,73.59
"14316","d that",1,53664,73.59
"14317","d the",1,53665,73.59
"14318","d think",1,53666,73.59
"14319","d victory",1,53667,73.59
"14320","d want",1,53668,73.6
"14321","d wear",1,53669,73.6
"14322","d web",1,53670,73.6
"14323","d when",1,53671,73.6
"14324","d which",1,53672,73.6
"14325","d worry",1,53673,73.6
"14326","d your",1,53674,73.6
"14327","dad and",1,53675,73.61
"14328","dad but",1,53676,73.61
"14329","dad for",1,53677,73.61
"14330","dad have",1,53678,73.61
"14331","dad just",1,53679,73.61
"14332","dad like",1,53680,73.61
"14333","dad s",1,53681,73.61
"14334","dad to",1,53682,73.61
"14335","daddy and",1,53683,73.62
"14336","daddy s",1,53684,73.62
"14337","daddy the",1,53685,73.62
"14338","daily five",1,53686,73.62
"14339","daily for",1,53687,73.62
"14340","daily journey",1,53688,73.62
"14341","daily rate",1,53689,73.62
"14342","daily routine",1,53690,73.63
"14343","daily star",1,53691,73.63
"14344","daily struggle",1,53692,73.63
"14345","daily the",1,53693,73.63
"14346","daily while",1,53694,73.63
"14347","damage control",1,53695,73.63
"14348","damage to",1,53696,73.63
"14349","dance and",1,53697,73.64
"14350","dance but",1,53698,73.64
"14351","dance floor",1,53699,73.64
"14352","dance of",1,53700,73.64
"14353","dance partner",1,53701,73.64
"14354","dance to",1,53702,73.64
"14355","dancing across",1,53703,73.64
"14356","dancing or",1,53704,73.64
"14357","dancing several",1,53705,73.65
"14358","dancing that",1,53706,73.65
"14359","danger in",1,53707,73.65
"14360","dangerous among",1,53708,73.65
"14361","dangerous and",1,53709,73.65
"14362","dangerous place",1,53710,73.65
"14363","dangerous the",1,53711,73.65
"14364","dark as",1,53712,73.66
"14365","dark blue",1,53713,73.66
"14366","dark brown",1,53714,73.66
"14367","dark but",1,53715,73.66
"14368","dark chocolate",1,53716,73.66
"14369","dark magic",1,53717,73.66
"14370","dark no",1,53718,73.66
"14371","dark of",1,53719,73.67
"14372","dark oh",1,53720,73.67
"14373","dark romance",1,53721,73.67
"14374","dark skin",1,53722,73.67
"14375","dark sky",1,53723,73.67
"14376","dark stick",1,53724,73.67
"14377","dark to",1,53725,73.67
"14378","dark we",1,53726,73.67
"14379","dark while",1,53727,73.68
"14380","dark with",1,53728,73.68
"14381","dark within",1,53729,73.68
"14382","darkness and",1,53730,73.68
"14383","darkness as",1,53731,73.68
"14384","darkness become",1,53732,73.68
"14385","darkness below",1,53733,73.68
"14386","darkness it",1,53734,73.69
"14387","darkness mouth",1,53735,73.69
"14388","data plan",1,53736,73.69
"14389","data take",1,53737,73.69
"14390","data that",1,53738,73.69
"14391","data the",1,53739,73.69
"14392","data was",1,53740,73.69
"14393","date but",1,53741,73.7
"14394","date either",1,53742,73.7
"14395","date it",1,53743,73.7
"14396","date the",1,53744,73.7
"14397","date this",1,53745,73.7
"14398","date will",1,53746,73.7
"14399","daughter as",1,53747,73.7
"14400","daughter eat",1,53748,73.71
"14401","daughter from",1,53749,73.71
"14402","daughter her",1,53750,73.71
"14403","daughter is",1,53751,73.71
"14404","daughter pretty",1,53752,73.71
"14405","daughter s",1,53753,73.71
"14406","daughter so",1,53754,73.71
"14407","daughter t",1,53755,73.71
"14408","daughter the",1,53756,73.72
"14409","daughter to",1,53757,73.72
"14410","daughter was",1,53758,73.72
"14411","daughter will",1,53759,73.72
"14412","day according",1,53760,73.72
"14413","day any",1,53761,73.72
"14414","day apparently",1,53762,73.72
"14415","day are",1,53763,73.73
"14416","day been",1,53764,73.73
"14417","day before",1,53765,73.73
"14418","day breakfast",1,53766,73.73
"14419","day by",1,53767,73.73
"14420","day depending",1,53768,73.73
"14421","day did",1,53769,73.73
"14422","day from",1,53770,73.74
"14423","day go",1,53771,73.74
"14424","day have",1,53772,73.74
"14425","day hospital",1,53773,73.74
"14426","day if",1,53774,73.74
"14427","day into",1,53775,73.74
"14428","day last",1,53776,73.74
"14429","day late",1,53777,73.74
"14430","day learning",1,53778,73.75
"14431","day might",1,53779,73.75
"14432","day moment",1,53780,73.75
"14433","day mommy",1,53781,73.75
"14434","day off",1,53782,73.75
"14435","day on",1,53783,73.75
"14436","day one",1,53784,73.75
"14437","day out",1,53785,73.76
"14438","day rather",1,53786,73.76
"14439","day right",1,53787,73.76
"14440","day sent",1,53788,73.76
"14441","day she",1,53789,73.76
"14442","day should",1,53790,73.76
"14443","day spent",1,53791,73.76
"14444","day that",1,53792,73.77
"14445","day travel",1,53793,73.77
"14446","day try",1,53794,73.77
"14447","day unlike",1,53795,73.77
"14448","day upon",1,53796,73.77
"14449","day wait",1,53797,73.77
"14450","day weekend",1,53798,73.77
"14451","day well",1,53799,73.78
"14452","day which",1,53800,73.78
"14453","day while",1,53801,73.78
"14454","day yesterday",1,53802,73.78
"14455","day you",1,53803,73.78
"14456","days a",1,53804,73.78
"14457","days about",1,53805,73.78
"14458","days after",1,53806,73.78
"14459","days before",1,53807,73.79
